Ticker;Ind. Id;Indicadores;Atual;2022;2021;2020;2019;2018;2017;2016;2015;2014
AHEB3;2;PEG RATIO;0;-0,01;-;-;-;-0,04;-;-;-;-
AHEB3;3;P/VP;8,19;-30,06;-3,32;53,98;3;9,7;-;-;-;-
AHEB3;4;EV/EBITDA;1,06;-;-5,95;-25,3;-;-;-;-;-;-
AHEB3;5;EV/EBIT;1,11;-;-4,9;-11,88;-;-;-;-;-;-
AHEB3;6;P/EBITDA;1,08;1,94;-6,61;-34,34;-2,87;-8,63;-;-;-;-
AHEB3;7;P/EBIT;1,13;2,08;-5,45;-16,13;-2,04;-7,41;-;-;-;-
AHEB3;8;VPA;1,95;-0,67;-8,28;0,42;11,61;7,73;16,91;10,43;22,43;19,34
AHEB3;9;P/ATIVO;0,37;0,52;0,75;0,64;0,31;1,52;-;-;-;-
AHEB3;10;LPA;11,39;7,58;-8,73;-2,8;-18,16;-10,63;-4,07;-13,21;-2,66;1,12
AHEB3;11;P/SR;0,25;0,57;1,35;0,91;0,71;4,97;-;-;-;-
AHEB3;12;P/CAP. GIRO;2,39;8,77;-53,36;-6,09;-4,68;-37,88;-;-;-;-
AHEB3;13;P/ATIVO CIR. LIQ;-0,65;-0,79;-1,08;-0,88;-0,37;-1,67;-;-;-;-
AHEB3;14;DÍV. LIQ/PL;-0,17;-;-;-14,09;-1;-0,36;-0,38;-0,26;-0,27;-0,43
AHEB3;15;DIV. LIQ/EBITDA;-0,02;-0,48;0,64;8,96;0,96;0,32;3,64;0,26;-;-
AHEB3;16;DIV. LIQ/EBIT;-0,02;-0,51;0,53;4,21;0,68;0,27;2;0,23;2,7;-3,71
AHEB3;17;PL/ATIVOS;0,04;-0,02;-0,23;0,01;0,1;0,16;0,31;0,2;0,32;0,17
AHEB3;18;PASSIVOS/ATIVOS;0,96;1,02;1,23;0,99;0,9;0,84;0,69;0,8;0,68;0,83
AHEB3;19;LIQ. CORRENTE;1,55;1,2;0,96;0,72;0,71;0,69;1,05;0,64;1,13;1,41
AHEB3;20;M.BRUTA;33,84%;45,89%;28,13%;26,77%;23,08%;40,23%;38,79%;49,96%;38,20%;100,00%
AHEB3;21;M.EBITDA;23,01%;29,16%;-20,45%;-2,66%;-24,82%;-57,63%;-7,75%;-29,88%;-%;-%
AHEB3;22;M.EBIT;21,93%;27,17%;-24,82%;-5,66%;-34,86%;-67,08%;-14,10%;-33,87%;-5,94%;5,20%
AHEB3;23;M.LIQ;17,66%;21,41%;-42,95%;-11,20%;-37,06%;-70,47%;-17,89%;-37,01%;-7,08%;2,63%
AHEB3;24;ROE;582,53%;-1138,68%;-105,53%;-662,49%;-156,37%;-137,44%;-24,04%;-126,69%;-11,86%;5,82%
AHEB3;25;ROA;26,18%;19,53%;-23,80%;-7,88%;-16,20%;-21,56%;-7,38%;-25,67%;-3,79%;0,99%
AHEB3;26;ROIC;533,83%;-9916,46%;60,99%;-334,66%;-147,07%;-130,84%;-18,94%;-116,47%;-10,58%;11,49%
AHEB3;27;GIRO ATIVOS;1,48;0,91;0,55;0,7;0,44;0,31;0,41;0,69;0,54;0,38
AHEB3;28;CAGR REC. 5;20,77%;20,77%;-1,24%;1,88%;-10,10%;-15,48%;-10,57%;-2,28%;-0,21%;8,69%
AHEB3;29;CAGR LUCRO 5;-%;-%;-%;-%;-%;-%;-%;-%;-%;-1,42%
AHEB5;0;D.Y;-%;-%;-%;-%;-%;-%;-%;-%;-%;-%
AHEB5;1;P/L;1,46;-;-2,52;-;-;-;-;-;-;-
AHEB5;2;PEG RATIO;0;-;-;-;-;-;-;-;-;-
AHEB5;3;P/VP;8,49;-;-2,66;-;-;-;-;-;-;-
AHEB5;4;EV/EBITDA;1,06;-;-5,95;-25,3;-;-;-;-;-;-
AHEB5;5;EV/EBIT;1,11;-;-4,9;-11,88;-;-;-;-;-;-
AHEB5;6;P/EBITDA;1,12;-;-5,29;-;-;-;-;-;-;-
AHEB5;7;P/EBIT;1,17;-;-4,36;-;-;-;-;-;-;-
AHEB5;8;VPA;1,95;-0,67;-8,28;0,42;11,61;7,73;16,91;10,43;22,43;19,34
AHEB5;9;P/ATIVO;0,38;-;0,6;-;-;-;-;-;-;-
AHEB5;10;LPA;11,39;7,58;-8,73;-2,8;-18,16;-10,63;-4,07;-13,21;-2,66;1,12
AHEB5;11;P/SR;0,26;-;1,08;-;-;-;-;-;-;-
AHEB5;12;P/CAP. GIRO;2,48;-;-42,69;-;-;-;-;-;-;-
AHEB5;13;P/ATIVO CIR. LIQ;-0,67;-;-0,86;-;-;-;-;-;-;-
AHEB5;14;DÍV. LIQ/PL;-0,17;-;-;-14,09;-1;-0,36;-0,38;-0,26;-0,27;-0,43
AHEB5;15;DIV. LIQ/EBITDA;-0,02;-0,48;0,64;8,96;0,96;0,32;3,64;0,26;-;-
AHEB5;16;DIV. LIQ/EBIT;-0,02;-0,51;0,53;4,21;0,68;0,27;2;0,23;2,7;-3,71
AHEB5;17;PL/ATIVOS;0,04;-0,02;-0,23;0,01;0,1;0,16;0,31;0,2;0,32;0,17
AHEB5;18;PASSIVOS/ATIVOS;0,96;1,02;1,23;0,99;0,9;0,84;0,69;0,8;0,68;0,83
AHEB5;19;LIQ. CORRENTE;1,55;1,2;0,96;0,72;0,71;0,69;1,05;0,64;1,13;1,41
AHEB5;20;M.BRUTA;33,84%;45,89%;28,13%;26,77%;23,08%;40,23%;38,79%;49,96%;38,20%;100,00%
AHEB5;21;M.EBITDA;23,01%;29,16%;-20,45%;-2,66%;-24,82%;-57,63%;-7,75%;-29,88%;-%;-%
AHEB5;22;M.EBIT;21,93%;27,17%;-24,82%;-5,66%;-34,86%;-67,08%;-14,10%;-33,87%;-5,94%;5,20%
AHEB5;23;M.LIQ;17,66%;21,41%;-42,95%;-11,20%;-37,06%;-70,47%;-17,89%;-37,01%;-7,08%;2,63%
AHEB5;24;ROE;582,53%;-1138,68%;-105,53%;-662,49%;-156,37%;-137,44%;-24,04%;-126,69%;-11,86%;5,82%
AHEB5;25;ROA;26,18%;19,53%;-23,80%;-7,88%;-16,20%;-21,56%;-7,38%;-25,67%;-3,79%;0,99%
AHEB5;26;ROIC;533,83%;-9916,46%;60,99%;-334,66%;-147,07%;-130,84%;-18,94%;-116,47%;-10,58%;11,49%
AHEB5;27;GIRO ATIVOS;1,48;0,91;0,55;0,7;0,44;0,31;0,41;0,69;0,54;0,38
AHEB5;28;CAGR REC. 5;20,77%;20,77%;-1,24%;1,88%;-10,10%;-15,48%;-10,57%;-2,28%;-0,21%;8,69%
AHEB5;29;CAGR LUCRO 5;-%;-%;-%;-%;-%;-%;-%;-%;-%;-1,42%
AHEB6;0;D.Y;-%;-%;-%;-%;-%;-%;-%;-%;-%;-%
AHEB6;1;P/L;1,49;2,55;-;-7;-;-;-;-;-;-
AHEB6;2;PEG RATIO;0;-0,01;-;-;-;-;-;-;-;-
AHEB6;3;P/VP;8,71;-29,02;-;46,39;-;-;-;-;-;-
AHEB6;4;EV/EBITDA;1,06;-;-5,95;-25,3;-;-;-;-;-;-
AHEB6;5;EV/EBIT;1,11;-;-4,9;-11,88;-;-;-;-;-;-
AHEB6;6;P/EBITDA;1,15;1,87;-;-29,51;-;-;-;-;-;-
AHEB6;7;P/EBIT;1,2;2,01;-;-13,86;-;-;-;-;-;-
AHEB6;8;VPA;1,95;-0,67;-8,28;0,42;11,61;7,73;16,91;10,43;22,43;19,34
AHEB6;9;P/ATIVO;0,39;0,5;-;0,55;-;-;-;-;-;-
AHEB6;10;LPA;11,39;7,58;-8,73;-2,8;-18,16;-10,63;-4,07;-13,21;-2,66;1,12
AHEB6;11;P/SR;0,26;0,55;-;0,78;-;-;-;-;-;-
AHEB6;12;P/CAP. GIRO;2,54;8,47;-;-5,24;-;-;-;-;-;-
AHEB6;13;P/ATIVO CIR. LIQ;-0,69;-0,77;-;-0,76;-;-;-;-;-;-
AHEB6;14;DÍV. LIQ/PL;-0,17;-;-;-14,09;-1;-0,36;-0,38;-0,26;-0,27;-0,43
AHEB6;15;DIV. LIQ/EBITDA;-0,02;-0,48;0,64;8,96;0,96;0,32;3,64;0,26;-;-
AHEB6;16;DIV. LIQ/EBIT;-0,02;-0,51;0,53;4,21;0,68;0,27;2;0,23;2,7;-3,71
AHEB6;17;PL/ATIVOS;0,04;-0,02;-0,23;0,01;0,1;0,16;0,31;0,2;0,32;0,17
AHEB6;18;PASSIVOS/ATIVOS;0,96;1,02;1,23;0,99;0,9;0,84;0,69;0,8;0,68;0,83
AHEB6;19;LIQ. CORRENTE;1,55;1,2;0,96;0,72;0,71;0,69;1,05;0,64;1,13;1,41
AHEB6;20;M.BRUTA;33,84%;45,89%;28,13%;26,77%;23,08%;40,23%;38,79%;49,96%;38,20%;100,00%
AHEB6;21;M.EBITDA;23,01%;29,16%;-20,45%;-2,66%;-24,82%;-57,63%;-7,75%;-29,88%;-%;-%
AHEB6;22;M.EBIT;21,93%;27,17%;-24,82%;-5,66%;-34,86%;-67,08%;-14,10%;-33,87%;-5,94%;5,20%
AHEB6;23;M.LIQ;17,66%;21,41%;-42,95%;-11,20%;-37,06%;-70,47%;-17,89%;-37,01%;-7,08%;2,63%
AHEB6;24;ROE;582,53%;-1138,68%;-105,53%;-662,49%;-156,37%;-137,44%;-24,04%;-126,69%;-11,86%;5,82%
AHEB6;25;ROA;26,18%;19,53%;-23,80%;-7,88%;-16,20%;-21,56%;-7,38%;-25,67%;-3,79%;0,99%
AHEB6;26;ROIC;533,83%;-9916,46%;60,99%;-334,66%;-147,07%;-130,84%;-18,94%;-116,47%;-10,58%;11,49%
AHEB6;27;GIRO ATIVOS;1,48;0,91;0,55;0,7;0,44;0,31;0,41;0,69;0,54;0,38
AHEB6;28;CAGR REC. 5;20,77%;20,77%;-1,24%;1,88%;-10,10%;-15,48%;-10,57%;-2,28%;-0,21%;8,69%
AHEB6;29;CAGR LUCRO 5;-%;-%;-%;-%;-%;-%;-%;-%;-%;-1,42%
ALLD3;0;D.Y;5,66%;15,49%;4,48%;-%;-%;-%;-%;;;
ALLD3;1;P/L;7,66;7,31;5,5;-;-;-;-;;;
ALLD3;2;PEG RATIO;2,5;-0,1;-;-;-;-;-;;;
ALLD3;3;P/VP;0,38;0,37;1,05;-;-;-;-;;;
ALLD3;4;EV/EBITDA;3,16;3,72;2,61;-;-;-;-;;;
ALLD3;5;EV/EBIT;4,25;5,03;3,06;-;-;-;-;;;
ALLD3;6;P/EBITDA;2,2;1,98;3,32;-;-;-;-;;;
ALLD3;7;P/EBIT;2,97;2,68;3,89;-;-;-;-;;;
ALLD3;8;VPA;16,66;16,09;16,22;-;-;-;-;;;
ALLD3;9;P/ATIVO;0,17;0,15;0,35;-;-;-;-;;;
ALLD3;10;LPA;0,82;0,82;3,09;-;-;-;-;;;
ALLD3;11;P/SR;0,1;0,11;0,28;-;-;-;-;;;
ALLD3;12;P/CAP. GIRO;0,58;0,54;1,74;-;-;-;-;;;
ALLD3;13;P/ATIVO CIR. LIQ;-0,55;-0,5;-1,33;-;-;-;-;;;
ALLD3;14;DÍV. LIQ/PL;0,16;0,33;-0,22;0,05;0,21;0,07;0,23;;;
ALLD3;15;DIV. LIQ/EBITDA;0,95;1,74;-0,71;-;-;-;-;;;
ALLD3;16;DIV. LIQ/EBIT;1,28;2,35;-0,83;0,23;1,16;0,48;2,25;;;
ALLD3;17;PL/ATIVOS;0,45;0,41;0,33;0,3;0,31;0,32;0,38;;;
ALLD3;18;PASSIVOS/ATIVOS;0,55;0,59;0,67;0,7;0,69;0,68;0,62;;;
ALLD3;19;LIQ. CORRENTE;1,73;1,68;1,37;1,35;1,39;1,34;1,29;;;
ALLD3;20;M.BRUTA;12,55%;15,07%;14,08%;15,63%;15,78%;17,07%;12,11%;;;
ALLD3;21;M.EBITDA;4,57%;5,48%;8,32%;-%;-%;-%;-%;;;
ALLD3;22;M.EBIT;3,39%;4,04%;7,10%;5,73%;4,84%;5,01%;3,39%;;;
ALLD3;23;M.LIQ;1,31%;1,48%;5,02%;3,55%;2,71%;2,29%;0,73%;;;
ALLD3;24;ROE;4,90%;5,08%;19,07%;14,83%;10,37%;6,82%;2,24%;;;
ALLD3;25;ROA;2,20%;2,06%;6,36%;4,51%;3,17%;2,16%;0,86%;;;
ALLD3;26;ROIC;7,91%;8,62%;20,12%;15,61%;11,51%;9,05%;6,54%;;;
ALLD3;27;GIRO ATIVOS;1,67;1,39;1,27;1,27;1,17;0,94;1,18;;;
ALLD3;28;CAGR REC. 5;14,71%;14,71%;-%;-%;-%;-%;-%;;;
ALLD3;29;CAGR LUCRO 5;32,13%;32,15%;-%;-%;-%;-%;-%;;;
ALPA3;0;D.Y;-%;-%;1,28%;0,13%;-%;2,62%;1,82%;3,08%;9,24%;3,77%
ALPA3;1;P/L;-22,61;66,92;26,44;159,81;59,17;4,44;22,13;11,55;16,59;11,25
ALPA3;2;PEG RATIO;0,14;-0,81;-;-;-;-0,52;110,81;0,35;-5,93;-1,17
ALPA3;3;P/VP;1,18;1,41;5,37;7,6;6,14;0,62;3,67;2,11;2,46;1,58
ALPA3;4;EV/EBITDA;-30,94;38,98;26,35;84,73;38,19;2,81;16,79;9,66;9,12;8,19
ALPA3;5;EV/EBIT;-18,69;48,97;31,46;84,12;40,88;3,46;21,45;9,58;11,32;10,08
ALPA3;6;P/EBITDA;-27,6;32,17;24,66;82,28;35,31;2,61;16,54;8,92;9,97;7,81
ALPA3;7;P/EBIT;-16,67;40,42;29,44;81,69;37,8;3,21;21,13;8,84;12,36;9,61
ALPA3;8;VPA;7,89;8,43;5,77;5,01;4,49;26,45;4,65;4,2;3,91;4,25
ALPA3;9;P/ATIVO;0,81;0,96;2,27;4,65;3,59;0,37;2,08;1,1;1,2;0,86
ALPA3;10;LPA;-0,41;0,18;1,17;0,24;0,47;3,68;0,77;0,77;0,58;0,6
ALPA3;11;P/SR;1,66;1,94;4,62;6,66;4,37;0,38;2,15;1,03;1,12;0,92
ALPA3;12;P/CAP. GIRO;2,86;3,57;-17,09;15,98;11,98;1,2;6,05;3,3;5,02;2,76
ALPA3;13;P/ATIVO CIR. LIQ;-1,33;-1,72;-3,79;-10,49;-8,48;-0,93;-5,67;-2,75;-2,9;-2,09
ALPA3;14;DÍV. LIQ/PL;0,15;0,11;-0,14;-0,15;-0,11;0,03;0,01;0,04;0,1;0,01
ALPA3;15;DIV. LIQ/EBITDA;-3,59;2,48;-0,64;-1,65;-0,63;0,13;0,06;0,19;0,41;0,07
ALPA3;16;DIV. LIQ/EBIT;-2,17;3,12;-0,76;-1,64;-0,67;0,16;0,07;0,19;0,51;0,09
ALPA3;17;PL/ATIVOS;0,68;0,68;0,42;0,61;0,58;0,6;0,57;0,55;0,49;0,55
ALPA3;18;PASSIVOS/ATIVOS;0,32;0,32;0,57;0,37;0,4;0,38;0,41;0,45;0,49;0,42
ALPA3;19;LIQ. CORRENTE;3,51;2,52;0,75;2,1;2,08;2,06;2,19;-;1,69;2,15
ALPA3;20;M.BRUTA;40,37%;46,10%;49,55%;52,34%;50,29%;43,87%;44,05%;44,40%;42,71%;41,09%
ALPA3;21;M.EBITDA;-6,02%;6,04%;18,72%;8,09%;12,37%;14,46%;13,02%;11,56%;11,22%;11,75%
ALPA3;22;M.EBIT;-9,97%;4,81%;15,68%;8,15%;11,56%;11,73%;10,19%;11,65%;9,04%;9,54%
ALPA3;23;M.LIQ;-7,36%;2,90%;17,46%;4,17%;7,38%;8,49%;9,73%;8,92%;6,74%;8,15%
ALPA3;24;ROE;-5,22%;2,11%;20,31%;4,75%;10,37%;13,92%;16,57%;17,50%;14,80%;14,02%
ALPA3;25;ROA;-3,56%;1,43%;8,59%;2,91%;6,06%;8,33%;9,40%;9,56%;7,24%;7,67%
ALPA3;26;ROIC;-8,00%;1,62%;15,86%;8,16%;10,54%;12,34%;11,11%;16,90%;12,97%;11,90%
ALPA3;27;GIRO ATIVOS;0,48;0,49;0,49;0,7;0,82;0,98;0,97;1,07;1,07;0,94
ALPA3;28;CAGR REC. 5;2,36%;2,36%;-0,53%;-3,59%;1,55%;2,65%;4,36%;9,51%;12,59%;12,27%
ALPA3;29;CAGR LUCRO 5;-%;-19,63%;13,78%;-12,43%;-0,44%;1,35%;5,29%;3,30%;-2,33%;17,35%
ALPA4;0;D.Y;-%;-%;1,18%;0,13%;-%;2,77%;1,95%;3,00%;22,34%;3,83%
ALPA4;1;P/L;-21,98;84,8;31,57;176,17;71,23;4,62;22,66;13,02;12,3;12,17
ALPA4;2;PEG RATIO;0,13;-1,03;-;-;-;-0,54;113,48;0,4;-4,4;-1,26
ALPA4;3;P/VP;1,15;1,79;6,41;8,38;7,39;0,64;3,75;2,38;1,82;1,71
ALPA4;4;EV/EBITDA;-30,94;38,98;26,35;84,73;38,19;2,81;16,79;9,66;9,12;8,19
ALPA4;5;EV/EBIT;-18,69;48,97;31,46;84,12;40,88;3,46;21,45;9,58;11,32;10,08
ALPA4;6;P/EBITDA;-26,83;40,77;29,45;90,7;42,51;2,71;16,94;10,05;7,39;8,45
ALPA4;7;P/EBIT;-16,21;51,22;35,16;90,05;45,5;3,34;21,64;9,97;9,17;10,4
ALPA4;8;VPA;7,89;8,43;5,77;5,01;4,49;26,45;4,65;4,2;3,91;4,25
ALPA4;9;P/ATIVO;0,78;1,21;2,71;5,13;4,32;0,38;2,13;1,25;0,89;0,93
ALPA4;10;LPA;-0,41;0,18;1,17;0,24;0,47;3,68;0,77;0,77;0,58;0,6
ALPA4;11;P/SR;1,62;2,46;5,51;7,34;5,26;0,39;2,21;1,16;0,83;0,99
ALPA4;12;P/CAP. GIRO;2,78;4,52;-20,4;17,61;14,42;1,25;6,2;3,72;3,73;2,98
ALPA4;13;P/ATIVO CIR. LIQ;-1,29;-2,18;-4,53;-11,57;-10,21;-0,96;-5,81;-3,1;-2,15;-2,26
ALPA4;14;DÍV. LIQ/PL;0,15;0,11;-0,14;-0,15;-0,11;0,03;0,01;0,04;0,1;0,01
ALPA4;15;DIV. LIQ/EBITDA;-3,59;2,48;-0,64;-1,65;-0,63;0,13;0,06;0,19;0,41;0,07
ALPA4;16;DIV. LIQ/EBIT;-2,17;3,12;-0,76;-1,64;-0,67;0,16;0,07;0,19;0,51;0,09
ALPA4;17;PL/ATIVOS;0,68;0,68;0,42;0,61;0,58;0,6;0,57;0,55;0,49;0,55
ALPA4;18;PASSIVOS/ATIVOS;0,32;0,32;0,57;0,37;0,4;0,38;0,41;0,45;0,49;0,42
ALPA4;19;LIQ. CORRENTE;3,51;2,52;0,75;2,1;2,08;2,06;2,19;-;1,69;2,15
ALPA4;20;M.BRUTA;40,37%;46,10%;49,55%;52,34%;50,29%;43,87%;44,05%;44,40%;42,71%;41,09%
ALPA4;21;M.EBITDA;-6,02%;6,04%;18,72%;8,09%;12,37%;14,46%;13,02%;11,56%;11,22%;11,75%
ALPA4;22;M.EBIT;-9,97%;4,81%;15,68%;8,15%;11,56%;11,73%;10,19%;11,65%;9,04%;9,54%
ALPA4;23;M.LIQ;-7,36%;2,90%;17,46%;4,17%;7,38%;8,49%;9,73%;8,92%;6,74%;8,15%
ALPA4;24;ROE;-5,22%;2,11%;20,31%;4,75%;10,37%;13,92%;16,57%;17,50%;14,80%;14,02%
ALPA4;25;ROA;-3,56%;1,43%;8,59%;2,91%;6,06%;8,33%;9,40%;9,56%;7,24%;7,67%
ALPA4;26;ROIC;-8,00%;1,62%;15,86%;8,16%;10,54%;12,34%;11,11%;16,90%;12,97%;11,90%
ALPA4;27;GIRO ATIVOS;0,48;0,49;0,49;0,7;0,82;0,98;0,97;1,07;1,07;0,94
ALPA4;28;CAGR REC. 5;2,36%;2,36%;-0,53%;-3,59%;1,55%;2,65%;4,36%;9,51%;12,59%;12,27%
ALPA4;29;CAGR LUCRO 5;-%;-19,63%;13,78%;-12,43%;-0,44%;1,35%;5,29%;3,30%;-2,33%;17,35%
ALPK3;0;D.Y;-%;-%;-%;-%;-%;-%;-%;;;
ALPK3;1;P/L;-8,18;-2,08;-3,93;-10,54;-;-;-;;;
ALPK3;2;PEG RATIO;0,24;0,07;-;-;-;-;-;;;
ALPK3;3;P/VP;2,33;0,81;1,58;2,66;-;-;-;;;
ALPK3;4;EV/EBITDA;-;-;-;-;-;-;-;;;
ALPK3;5;EV/EBIT;14,98;20,67;-66,31;395,58;-;-;-;;;
ALPK3;6;P/EBITDA;-;-;-;-;-;-;-;;;
ALPK3;7;P/EBIT;6,34;4,41;-27,13;220,01;-;-;-;;;
ALPK3;8;VPA;1,77;1,93;2,65;3,5;-;-;-;;;
ALPK3;9;P/ATIVO;0,34;0,13;0,34;0,67;-;-;-;;;
ALPK3;10;LPA;-0,51;-0,75;-1,07;-0,88;-;-;-;;;
ALPK3;11;P/SR;0,69;0,3;1,05;2,78;-;-;-;;;
ALPK3;12;P/CAP. GIRO;-2,96;-0,53;-2,12;-2,97;-;-;-;;;
ALPK3;13;P/ATIVO CIR. LIQ;-0,4;-0,15;-0,38;-0,72;-;-;-;;;
ALPK3;14;DÍV. LIQ/PL;3,17;2,97;2,29;2,12;2,51;1,87;22,1;;;
ALPK3;15;DIV. LIQ/EBITDA;-;-;-;-;-;-;-;;;
ALPK3;16;DIV. LIQ/EBIT;8,65;16,25;-39,18;175,57;10,42;7,31;8,25;;;
ALPK3;17;PL/ATIVOS;0,15;0,16;0,22;0,25;0,24;0,3;0,02;;;
ALPK3;18;PASSIVOS/ATIVOS;0,85;0,83;0,78;0,75;0,76;0,7;0,97;;;
ALPK3;19;LIQ. CORRENTE;0,55;0,3;0,36;0,25;0,5;0,3;0,52;;;
ALPK3;20;M.BRUTA;29,90%;28,49%;24,78%;25,38%;29,56%;28,20%;27,47%;;;
ALPK3;21;M.EBITDA;-%;-%;-%;-%;-%;-%;-%;;;
ALPK3;22;M.EBIT;10,81%;6,81%;-3,88%;1,26%;12,69%;15,64%;13,54%;;;
ALPK3;23;M.LIQ;-8,39%;-14,45%;-26,75%;-26,33%;-4,03%;-5,33%;-7,79%;;;
ALPK3;24;ROE;-28,46%;-38,79%;-40,22%;-25,21%;-7,65%;-8,72%;-154,24%;;;
ALPK3;25;ROA;-4,21%;-6,27%;-8,67%;-6,34%;-1,80%;-2,59%;-3,54%;;;
ALPK3;26;ROIC;7,28%;3,96%;-1,81%;0,30%;6,22%;8,60%;9,55%;;;
ALPK3;27;GIRO ATIVOS;0,5;0,43;0,32;0,24;0,45;0,49;0,45;;;
ALPK3;28;CAGR REC. 5;3,17%;3,17%;-%;-%;-%;-%;-%;;;
ALPK3;29;CAGR LUCRO 5;-%;-%;-%;-%;-%;-%;-%;;;
ALSC3;0;D.Y;;;;;;;;;;
ALSC3;1;P/L;;;;;;;;;;
ALSC3;2;PEG RATIO;;;;;;;;;;
ALSC3;3;P/VP;;;;;;;;;;
ALSC3;4;EV/EBITDA;;;;;;;;;;
ALSC3;5;EV/EBIT;;;;;;;;;;
ALSC3;6;P/EBITDA;;;;;;;;;;
ALSC3;7;P/EBIT;;;;;;;;;;
ALSC3;8;VPA;;;;;;;;;;
ALSC3;9;P/ATIVO;;;;;;;;;;
ALSC3;10;LPA;;;;;;;;;;
ALSC3;11;P/SR;;;;;;;;;;
ALSC3;12;P/CAP. GIRO;;;;;;;;;;
ALSC3;13;P/ATIVO CIR. LIQ;;;;;;;;;;
ALSC3;14;DÍV. LIQ/PL;;;;;;;;;;
ALSC3;15;DIV. LIQ/EBITDA;;;;;;;;;;
ALSC3;16;DIV. LIQ/EBIT;;;;;;;;;;
ALSC3;17;PL/ATIVOS;;;;;;;;;;
ALSC3;18;PASSIVOS/ATIVOS;;;;;;;;;;
ALSC3;19;LIQ. CORRENTE;;;;;;;;;;
ALSC3;20;M.BRUTA;;;;;;;;;;
ALSC3;21;M.EBITDA;;;;;;;;;;
ALSC3;22;M.EBIT;;;;;;;;;;
ALSC3;23;M.LIQ;;;;;;;;;;
ALSC3;24;ROE;;;;;;;;;;
ALSC3;25;ROA;;;;;;;;;;
ALSC3;26;ROIC;;;;;;;;;;
ALSC3;27;GIRO ATIVOS;;;;;;;;;;
ALSC3;28;CAGR REC. 5;;;;;;;;;;
ALSC3;29;CAGR LUCRO 5;;;;;;;;;;
ALSO3;0;D.Y;;;;;;;;;;
ALSO3;1;P/L;;;;;;;;;;
ALSO3;2;PEG RATIO;;;;;;;;;;
ALSO3;3;P/VP;;;;;;;;;;
ALSO3;4;EV/EBITDA;;;;;;;;;;
ALSO3;5;EV/EBIT;;;;;;;;;;
ALSO3;6;P/EBITDA;;;;;;;;;;
ALSO3;7;P/EBIT;;;;;;;;;;
ALSO3;8;VPA;;;;;;;;;;
ALSO3;9;P/ATIVO;;;;;;;;;;
ALSO3;10;LPA;;;;;;;;;;
ALSO3;11;P/SR;;;;;;;;;;
ALSO3;12;P/CAP. GIRO;;;;;;;;;;
ALSO3;13;P/ATIVO CIR. LIQ;;;;;;;;;;
ALSO3;14;DÍV. LIQ/PL;;;;;;;;;;
ALSO3;15;DIV. LIQ/EBITDA;;;;;;;;;;
ALSO3;16;DIV. LIQ/EBIT;;;;;;;;;;
ALSO3;17;PL/ATIVOS;;;;;;;;;;
ALSO3;18;PASSIVOS/ATIVOS;;;;;;;;;;
ALSO3;19;LIQ. CORRENTE;;;;;;;;;;
ALSO3;20;M.BRUTA;;;;;;;;;;
ALSO3;21;M.EBITDA;;;;;;;;;;
ALSO3;22;M.EBIT;;;;;;;;;;
ALSO3;23;M.LIQ;;;;;;;;;;
ALSO3;24;ROE;;;;;;;;;;
ALSO3;25;ROA;;;;;;;;;;
ALSO3;26;ROIC;;;;;;;;;;
ALSO3;27;GIRO ATIVOS;;;;;;;;;;
ALSO3;28;CAGR REC. 5;;;;;;;;;;
ALSO3;29;CAGR LUCRO 5;;;;;;;;;;
ALUP11;0;D.Y;;;;;;;;;;
ALUP11;1;P/L;;;;;;;;;;
ALUP11;2;PEG RATIO;;;;;;;;;;
ALUP11;3;P/VP;;;;;;;;;;
ALUP11;4;EV/EBITDA;;;;;;;;;;
ALUP11;5;EV/EBIT;;;;;;;;;;
ALUP11;6;P/EBITDA;;;;;;;;;;
ALUP11;7;P/EBIT;;;;;;;;;;
ALUP11;8;VPA;;;;;;;;;;
ALUP11;9;P/ATIVO;;;;;;;;;;
ALUP11;10;LPA;;;;;;;;;;
ALUP11;11;P/SR;;;;;;;;;;
ALUP11;12;P/CAP. GIRO;;;;;;;;;;
ALUP11;13;P/ATIVO CIR. LIQ;;;;;;;;;;
ALUP11;14;DÍV. LIQ/PL;;;;;;;;;;
ALUP11;15;DIV. LIQ/EBITDA;;;;;;;;;;
ALUP11;16;DIV. LIQ/EBIT;;;;;;;;;;
ALUP11;17;PL/ATIVOS;;;;;;;;;;
ALUP11;18;PASSIVOS/ATIVOS;;;;;;;;;;
ALUP11;19;LIQ. CORRENTE;;;;;;;;;;
ALUP11;20;M.BRUTA;;;;;;;;;;
ALUP11;21;M.EBITDA;;;;;;;;;;
ALUP11;22;M.EBIT;;;;;;;;;;
ALUP11;23;M.LIQ;;;;;;;;;;
ALUP11;24;ROE;;;;;;;;;;
ALUP11;25;ROA;;;;;;;;;;
ALUP11;26;ROIC;;;;;;;;;;
ALUP11;27;GIRO ATIVOS;;;;;;;;;;
ALUP11;28;CAGR REC. 5;;;;;;;;;;
ALUP11;29;CAGR LUCRO 5;;;;;;;;;;
ALUP3;0;D.Y;5,86%;4,48%;3,46%;2,57%;1,32%;3,20%;2,14%;3,45%;-%;-%
ALUP3;1;P/L;11,74;8,77;6,38;8,36;11,26;17,05;18,11;19,62;-;-
ALUP3;2;PEG RATIO;-0,55;-0,5;-;-;-;1,01;2,8;0,4;-;-
ALUP3;3;P/VP;1,16;1,16;1,09;1,37;2;1,52;1,54;2,1;-;-
